,Species,Start_Token_Species,End_Token_Species,Start_Index_Species,End_Index_Species,classId_Species,Sentence_Species,inAbstract300_Species,inAbstract500_Species,max_TFISF_Species,Sent_Start_Species,Document,AnnTxtFile,Location,Start_Token_Location,End_Token_Location,Start_Index_Location,End_Index_Location,classId_Location,Sentence_Location,inAbstract300_Location,inAbstract500_Location,max_TFISF_Location,Sent_Start_Location,AnnTxtFile_Location,Tagged_Relationship
746,Campylopus,2416,2417,13050,13059,e_1,Bryophyta Campylopus 28S 28S,0,0,4.0163830207523885,0,Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,Mount Erebus,202,204,1250,1261,e_2,"We carried out metabarcoding (eDNA) analyses of soil samples taken from exposed areas on three volcanoes in Victoria Land, and subglacial caves on Mount Erebus.",1,1,2.4069451083182885,0,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,0
747,Campylopus,2416,2417,13050,13059,e_1,Bryophyta Campylopus 28S 28S,0,0,4.0163830207523885,0,Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,"Acton, ACT",315,318,1923,1932,e_2,"Ceridwen I. Fraser ceridwen.fraser @ gmail.com Fenner School of Environment and Society, Australian National University, Acton, ACT 2601, Australia Department of Molecular and Biomedical Sciences, University of Maine, 5735 Hitchner Hall, Orono, ME, USA International Centre for Terrestrial Antarctic Research, University of Waikato, Hamilton 3240, New Zealand Introduction Antarctica is a heavily glaciated continent with less than 0.3% of land currently exposed (Convey and Stevens 2007).",1,1,4.709530201312334,0,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,0
748,Campylopus,2416,2417,13050,13059,e_1,Bryophyta Campylopus 28S 28S,0,0,4.0163830207523885,0,Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,"Orono, ME,",336,340,2040,2049,e_2,"Ceridwen I. Fraser ceridwen.fraser @ gmail.com Fenner School of Environment and Society, Australian National University, Acton, ACT 2601, Australia Department of Molecular and Biomedical Sciences, University of Maine, 5735 Hitchner Hall, Orono, ME, USA International Centre for Terrestrial Antarctic Research, University of Waikato, Hamilton 3240, New Zealand Introduction Antarctica is a heavily glaciated continent with less than 0.3% of land currently exposed (Convey and Stevens 2007).",1,1,4.709530201312334,0,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,0
749,Campylopus,2416,2417,13050,13059,e_1,Bryophyta Campylopus 28S 28S,0,0,4.0163830207523885,0,Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,USA,340,341,2051,2053,e_2,"Ceridwen I. Fraser ceridwen.fraser @ gmail.com Fenner School of Environment and Society, Australian National University, Acton, ACT 2601, Australia Department of Molecular and Biomedical Sciences, University of Maine, 5735 Hitchner Hall, Orono, ME, USA International Centre for Terrestrial Antarctic Research, University of Waikato, Hamilton 3240, New Zealand Introduction Antarctica is a heavily glaciated continent with less than 0.3% of land currently exposed (Convey and Stevens 2007).",1,1,4.0163830207523885,0,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,0
750,Campylopus,2416,2417,13050,13059,e_1,Bryophyta Campylopus 28S 28S,0,0,4.0163830207523885,0,Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,Hamilton,352,353,2135,2142,e_2,"Ceridwen I. Fraser ceridwen.fraser @ gmail.com Fenner School of Environment and Society, Australian National University, Acton, ACT 2601, Australia Department of Molecular and Biomedical Sciences, University of Maine, 5735 Hitchner Hall, Orono, ME, USA International Centre for Terrestrial Antarctic Research, University of Waikato, Hamilton 3240, New Zealand Introduction Antarctica is a heavily glaciated continent with less than 0.3% of land currently exposed (Convey and Stevens 2007).",1,1,4.709530201312334,0,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,0
751,Campylopus,2416,2417,13050,13059,e_1,Bryophyta Campylopus 28S 28S,0,0,4.0163830207523885,0,Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,New Zealand,355,357,2150,2160,e_2,"Ceridwen I. Fraser ceridwen.fraser @ gmail.com Fenner School of Environment and Society, Australian National University, Acton, ACT 2601, Australia Department of Molecular and Biomedical Sciences, University of Maine, 5735 Hitchner Hall, Orono, ME, USA International Centre for Terrestrial Antarctic Research, University of Waikato, Hamilton 3240, New Zealand Introduction Antarctica is a heavily glaciated continent with less than 0.3% of land currently exposed (Convey and Stevens 2007).",1,1,3.6109179126442243,0,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,0
752,Campylopus,2416,2417,13050,13059,e_1,Bryophyta Campylopus 28S 28S,0,0,4.0163830207523885,0,Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,Antarctica,358,359,2175,2184,e_2,"Ceridwen I. Fraser ceridwen.fraser @ gmail.com Fenner School of Environment and Society, Australian National University, Acton, ACT 2601, Australia Department of Molecular and Biomedical Sciences, University of Maine, 5735 Hitchner Hall, Orono, ME, USA International Centre for Terrestrial Antarctic Research, University of Waikato, Hamilton 3240, New Zealand Introduction Antarctica is a heavily glaciated continent with less than 0.3% of land currently exposed (Convey and Stevens 2007).",1,1,1.8191584434161694,0,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,0
753,Campylopus,2416,2417,13050,13059,e_1,Bryophyta Campylopus 28S 28S,0,0,4.0163830207523885,0,Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,Antarctica,502,503,2992,3001,e_2,"Recently, geospatial analyses of species richness patterns have supported the hypothesis that geothermal areas, such as areas associated with active volcanoes, could have acted as glacial refugia for some terrestrial species in Antarctica (Fraser et al. 2014).",1,1,1.8191584434161694,0,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,0
754,Campylopus,2416,2417,13050,13059,e_1,Bryophyta Campylopus 28S 28S,0,0,4.0163830207523885,0,Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,Antarctica,502,503,2992,3001,e_2,"Recently, geospatial analyses of species richness patterns have supported the hypothesis that geothermal areas, such as areas associated with active volcanoes, could have acted as glacial refugia for some terrestrial species in Antarctica (Fraser et al. 2014).",1,1,1.8191584434161694,0,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,0
755,Campylopus,2416,2417,13050,13059,e_1,Bryophyta Campylopus 28S 28S,0,0,4.0163830207523885,0,Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,Mount Erebus,572,574,3410,3421,e_2,"Mount Erebus, an active volcano in Victoria Land, Antarctica, has some permanently ice-free geothermal areas close to the crater summit, as well as large subglacial geothermal cave systems that harbour prokaryotic (Herbold et al. 2014; Tebo et al. 2015) and fungal (Connell and Staudigel 2013) life.",1,1,2.4069451083182885,1,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,0
756,Campylopus,2416,2417,13050,13059,e_1,Bryophyta Campylopus 28S 28S,0,0,4.0163830207523885,0,Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,Victoria Land,579,581,3445,3457,e_2,"Mount Erebus, an active volcano in Victoria Land, Antarctica, has some permanently ice-free geothermal areas close to the crater summit, as well as large subglacial geothermal cave systems that harbour prokaryotic (Herbold et al. 2014; Tebo et al. 2015) and fungal (Connell and Staudigel 2013) life.",1,1,4.0163830207523885,0,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,0
757,Campylopus,2416,2417,13050,13059,e_1,Bryophyta Campylopus 28S 28S,0,0,4.0163830207523885,0,Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,Antarctica,582,583,3460,3469,e_2,"Mount Erebus, an active volcano in Victoria Land, Antarctica, has some permanently ice-free geothermal areas close to the crater summit, as well as large subglacial geothermal cave systems that harbour prokaryotic (Herbold et al. 2014; Tebo et al. 2015) and fungal (Connell and Staudigel 2013) life.",1,1,1.8191584434161694,0,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,0
758,Campylopus,2416,2417,13050,13059,e_1,Bryophyta Campylopus 28S 28S,0,0,4.0163830207523885,0,Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,Antarctica,675,676,3943,3952,e_2,"If geothermal environments in Antarctica, including subglacial geothermal caves, could indeed have housed invertebrate 418 and plants during past glacial periods, we hypothesise that diverse species should also live in these environments today.",1,1,1.8191584434161694,0,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,0
759,Campylopus,2416,2417,13050,13059,e_1,Bryophyta Campylopus 28S 28S,0,0,4.0163830207523885,0,Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,Mount Erebus,812,814,4794,4805,e_2,"Methods Soil samples were collected from geothermal sites on volcanic Mount Erebus (Fig. 1) (3794 m, 77°31’ 47”S, 167°09'12”E), Mount Melbourne (2732 m, 74°21’/0""S, 164°42’0""E) and Mount Rittman (2600 m, 73°28’20""S, 165°37'20”E).",1,1,6.934904785541891,0,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,0
760,Campylopus,2416,2417,13050,13059,e_1,Bryophyta Campylopus 28S 28S,0,0,4.0163830207523885,0,Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,Mount Melbourne,834,836,4852,4866,e_2,"Methods Soil samples were collected from geothermal sites on volcanic Mount Erebus (Fig. 1) (3794 m, 77°31’ 47”S, 167°09'12”E), Mount Melbourne (2732 m, 74°21’/0""S, 164°42’0""E) and Mount Rittman (2600 m, 73°28’20""S, 165°37'20”E).",0,0,6.934904785541891,0,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,0
761,Campylopus,2416,2417,13050,13059,e_1,Bryophyta Campylopus 28S 28S,0,0,4.0163830207523885,0,Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,Mount Rittman,849,851,4905,4917,e_2,"Methods Soil samples were collected from geothermal sites on volcanic Mount Erebus (Fig. 1) (3794 m, 77°31’ 47”S, 167°09'12”E), Mount Melbourne (2732 m, 74°21’/0""S, 164°42’0""E) and Mount Rittman (2600 m, 73°28’20""S, 165°37'20”E).",0,0,6.934904785541891,0,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,0
762,Campylopus,2416,2417,13050,13059,e_1,Bryophyta Campylopus 28S 28S,0,0,4.0163830207523885,0,Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,Mount Erebus,936,938,5292,5303,e_2,"For the enlarged map of the summit of Mount Erebus, exposed sites are circled by dashed ellipses, and subglacial sites are indicated by white dots.",1,1,2.4069451083182885,0,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,0
763,Campylopus,2416,2417,13050,13059,e_1,Bryophyta Campylopus 28S 28S,0,0,4.0163830207523885,0,Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,22 Blue,970,972,5460,5466,e_2,Sites listed as ‘circum’ were low ice hummocks; the site ‘22 Blue’ was an ice chimney; all other subglacial sites were large caves.,0,0,3.100092288878234,0,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,0
764,Campylopus,2416,2417,13050,13059,e_1,Bryophyta Campylopus 28S 28S,0,0,4.0163830207523885,0,Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,Harry’s Dream,1027,1030,5775,5787,e_2,"Graphical illustrations show some of the Antarctic taxonomic groups (mosses, mites, springtails, green algae, nematodes, oligochaetes) represented in Harry’s Dream, Warren Cave and 22 Blue Photograph credits: Hubert Staudigel, Rebecca Williams Exposed cee rte hele hia pt lele(- te (Gradients, OS1, sj» > OS3, Sea?",0,0,3.3232358401924436,0,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,0
765,Campylopus,2416,2417,13050,13059,e_1,Bryophyta Campylopus 28S 28S,0,0,4.0163830207523885,0,Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,Warren Cave,1031,1033,5790,5800,e_2,"Graphical illustrations show some of the Antarctic taxonomic groups (mosses, mites, springtails, green algae, nematodes, oligochaetes) represented in Harry’s Dream, Warren Cave and 22 Blue Photograph credits: Hubert Staudigel, Rebecca Williams Exposed cee rte hele hia pt lele(- te (Gradients, OS1, sj» > OS3, Sea?",0,0,2.917770732084279,0,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,0
766,Campylopus,2416,2417,13050,13059,e_1,Bryophyta Campylopus 28S 28S,0,0,4.0163830207523885,0,Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,22 Blue,1034,1036,5806,5812,e_2,"Graphical illustrations show some of the Antarctic taxonomic groups (mosses, mites, springtails, green algae, nematodes, oligochaetes) represented in Harry’s Dream, Warren Cave and 22 Blue Photograph credits: Hubert Staudigel, Rebecca Williams Exposed cee rte hele hia pt lele(- te (Gradients, OS1, sj» > OS3, Sea?",0,0,3.100092288878234,0,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,0
767,Campylopus,2416,2417,13050,13059,e_1,Bryophyta Campylopus 28S 28S,0,0,4.0163830207523885,0,Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,Mount Erebus,1429,1431,7731,7742,e_2,"The Ion Torrent analyses resulted in 16 non-fungal OTUs for COI, and 39 for 28S, across all sites sampled (Mount Erebus, Mount Rittman and Mount Melbourne).",1,1,6.934904785541891,0,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,0
768,Campylopus,2416,2417,13050,13059,e_1,Bryophyta Campylopus 28S 28S,0,0,4.0163830207523885,0,Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,Mount Rittman,1432,1434,7745,7757,e_2,"The Ion Torrent analyses resulted in 16 non-fungal OTUs for COI, and 39 for 28S, across all sites sampled (Mount Erebus, Mount Rittman and Mount Melbourne).",0,0,6.934904785541891,0,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,0
769,Campylopus,2416,2417,13050,13059,e_1,Bryophyta Campylopus 28S 28S,0,0,4.0163830207523885,0,Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,Mount Melbourne,1435,1437,7763,7777,e_2,"The Ion Torrent analyses resulted in 16 non-fungal OTUs for COI, and 39 for 28S, across all sites sampled (Mount Erebus, Mount Rittman and Mount Melbourne).",0,0,6.934904785541891,0,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,0
770,Campylopus,2416,2417,13050,13059,e_1,Bryophyta Campylopus 28S 28S,0,0,4.0163830207523885,0,Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,Warren Cave,1498,1500,8088,8098,e_2,"Non-fungal eukaryotes in volcanic ice caves Of the nine subglacial sites analysed (Fig. 1), non-fungal eukaryotic DNA amplified for samples from Warren Cave, 22 Blue and Harry’s Dream, with some sequences matching plant and invertebrate taxa (Table 1).",0,0,2.917770732084279,0,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,0
771,Campylopus,2416,2417,13050,13059,e_1,Bryophyta Campylopus 28S 28S,0,0,4.0163830207523885,0,Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,22 Blue,1501,1503,8101,8107,e_2,"Non-fungal eukaryotes in volcanic ice caves Of the nine subglacial sites analysed (Fig. 1), non-fungal eukaryotic DNA amplified for samples from Warren Cave, 22 Blue and Harry’s Dream, with some sequences matching plant and invertebrate taxa (Table 1).",0,0,3.100092288878234,0,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,0
772,Campylopus,2416,2417,13050,13059,e_1,Bryophyta Campylopus 28S 28S,0,0,4.0163830207523885,0,Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,Harry’s Dream,1504,1507,8113,8125,e_2,"Non-fungal eukaryotes in volcanic ice caves Of the nine subglacial sites analysed (Fig. 1), non-fungal eukaryotic DNA amplified for samples from Warren Cave, 22 Blue and Harry’s Dream, with some sequences matching plant and invertebrate taxa (Table 1).",0,0,3.3232358401924436,0,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,0
773,Campylopus,2416,2417,13050,13059,e_1,Bryophyta Campylopus 28S 28S,0,0,4.0163830207523885,0,Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,Warren Cave,1498,1500,8088,8098,e_2,"Non-fungal eukaryotes in volcanic ice caves Of the nine subglacial sites analysed (Fig. 1), non-fungal eukaryotic DNA amplified for samples from Warren Cave, 22 Blue and Harry’s Dream, with some sequences matching plant and invertebrate taxa (Table 1).",0,0,2.917770732084279,0,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,0
774,Campylopus,2416,2417,13050,13059,e_1,Bryophyta Campylopus 28S 28S,0,0,4.0163830207523885,0,Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,22 Blue,1557,1559,8407,8413,e_2,"From the ice chimney “22 Blue”, 28S and COI data supported the presence of Chlorophyta and Arthropoda.",0,0,3.100092288878234,0,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,0
775,Campylopus,2416,2417,13050,13059,e_1,Bryophyta Campylopus 28S 28S,0,0,4.0163830207523885,0,Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,Harry’s Dream,1576,1579,8502,8514,e_2,ITS data from Harry’s Dream supported the presence of algae.,0,0,3.3232358401924436,0,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,0
776,Campylopus,2416,2417,13050,13059,e_1,Bryophyta Campylopus 28S 28S,0,0,4.0163830207523885,0,Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,Warren Cave,1595,1597,8596,8606,e_2,Some non-fungal OTUs from one subglacial site (Warren Cave) most closely matched taxa that are not naturally found in Antarctica (see Online Resource 2).,0,0,2.917770732084279,0,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,0
777,Campylopus,2416,2417,13050,13059,e_1,Bryophyta Campylopus 28S 28S,0,0,4.0163830207523885,0,Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,Antarctica,1608,1609,8667,8676,e_2,Some non-fungal OTUs from one subglacial site (Warren Cave) most closely matched taxa that are not naturally found in Antarctica (see Online Resource 2).,1,1,1.8191584434161694,0,ExtractedAnnotatedData\OldSet\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt\Fraser2018_Article_EvidenceOfPlantAndAnimalCommun.txt.txt,0
